Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
70064113,108182FE,true,Tx,0,8,0B,55,00,00,00,00,00,00,
70065505,1081827E,true,Rx,0,8,21,49,00,00,00,00,00,00,
70065238,108182FE,true,Tx,0,8,0C,55,00,00,00,00,00,00,
70066650,108182FE,true,Tx,0,8,0D,55,00,00,00,00,00,00,
70067828,1081827E,true,Rx,0,8,23,49,00,00,00,00,00,00,
70068123,108182FE,true,Tx,0,8,0E,55,00,00,00,00,00,00,
70069436,108182FE,true,Tx,0,8,0F,55,00,00,00,00,00,00,
70070204,1081827E,true,Rx,0,8,24,49,00,00,00,00,00,00,
70070990,108182FE,true,Tx,0,8,00,56,00,00,00,00,00,00,
70072443,1081827E,true,Rx,0,8,26,49,00,00,00,00,00,00,
70072157,108182FE,true,Tx,0,8,01,56,00,00,00,00,00,00,
70073323,108182FE,true,Tx,0,8,02,56,00,00,00,00,00,00,
70074725,1081827E,true,Rx,0,8,27,49,00,00,00,00,00,00,
70074457,108182FE,true,Tx,0,8,03,56,00,00,00,00,00,00,
70075601,108182FE,true,Tx,0,8,04,56,00,00,00,00,00,00,
70076712,108182FE,true,Tx,0,8,05,56,00,00,00,00,00,00,
70077078,1081827E,true,Rx,0,8,29,49,00,00,00,00,00,00,
70077839,108182FE,true,Tx,0,8,06,56,00,00,00,00,00,00,
70078963,108182FE,true,Tx,0,8,07,56,00,00,00,00,00,00,
70079394,1081827E,true,Rx,0,8,2A,49,00,00,00,00,00,00,
70080107,108182FE,true,Tx,0,8,08,56,00,00,00,00,00,00,
70081180,108182FE,true,Tx,0,8,09,56,00,00,00,00,00,00,
70081678,1081827E,true,Rx,0,8,2C,49,00,00,00,00,00,00,
70082332,108182FE,true,Tx,0,8,0A,56,00,00,00,00,00,00,
70084013,1081827E,true,Rx,0,8,2E,49,00,00,00,00,00,00,
70083778,108182FE,true,Tx,0,8,0B,56,00,00,00,00,00,00,
70085215,108182FE,true,Tx,0,8,0C,56,00,00,00,00,00,00,
70086326,1081827E,true,Rx,0,8,20,4A,00,00,00,00,00,00,
70086438,108182FE,true,Tx,0,8,0D,56,00,00,00,00,00,00,
70087602,108182FE,true,Tx,0,8,0E,56,00,00,00,00,00,00,
70088671,1081827E,true,Rx,0,8,22,4A,00,00,00,00,00,00,
70088735,108182FE,true,Tx,0,8,0F,56,00,00,00,00,00,00,
70089850,108182FE,true,Tx,0,8,00,57,00,00,00,00,00,00,
70091027,1081827E,true,Rx,0,8,24,4A,00,00,00,00,00,00,
70091036,108182FE,true,Tx,0,8,01,57,00,00,00,00,00,00,
70092141,108182FE,true,Tx,0,8,02,57,00,00,00,00,00,00,
70093328,1081827E,true,Rx,0,8,26,4A,00,00,00,00,00,00,
70093316,108182FE,true,Tx,0,8,03,57,00,00,00,00,00,00,
70094404,108182FE,true,Tx,0,8,04,57,00,00,00,00,00,00,
70095616,1081827E,true,Rx,0,8,28,4A,00,00,00,00,00,00,
70095540,108182FE,true,Tx,0,8,05,57,00,00,00,00,00,00,
70096628,108182FE,true,Tx,0,8,06,57,00,00,00,00,00,00,
70097965,1081827E,true,Rx,0,8,2A,4A,00,00,00,00,00,00,
70097770,108182FE,true,Tx,0,8,07,57,00,00,00,00,00,00,
70098876,108182FE,true,Tx,0,8,08,57,00,00,00,00,00,00,
70100262,1081827E,true,Rx,0,8,2C,4A,00,00,00,00,00,00,
70100350,108182FE,true,Tx,0,8,09,57,00,00,00,00,00,00,
70101795,108182FE,true,Tx,0,8,0A,57,00,00,00,00,00,00,
70102620,1081827E,true,Rx,0,8,2E,4A,00,00,00,00,00,00,
70103123,108182FE,true,Tx,0,8,0B,57,00,00,00,00,00,00,
70104892,1081827E,true,Rx,0,8,2F,4A,00,00,00,00,00,00,
70104605,108182FE,true,Tx,0,8,0C,57,00,00,00,00,00,00,
70105769,108182FE,true,Tx,0,8,0D,57,00,00,00,00,00,00,
70107219,1081827E,true,Rx,0,8,21,4B,00,00,00,00,00,00,
70106936,108182FE,true,Tx,0,8,0E,57,00,00,00,00,00,00,
70108089,108182FE,true,Tx,0,8,0F,57,00,00,00,00,00,00,
70109502,1081827E,true,Rx,0,8,23,4B,00,00,00,00,00,00,
70109260,108182FE,true,Tx,0,8,00,58,00,00,00,00,00,00,
70110474,108182FE,true,Tx,0,8,01,58,00,00,00,00,00,00,
70111847,1081827E,true,Rx,0,8,25,4B,00,00,00,00,00,00,
70111631,108182FE,true,Tx,0,8,02,58,00,00,00,00,00,00,
70112775,108182FE,true,Tx,0,8,03,58,00,00,00,00,00,00,
70114220,1081827E,true,Rx,0,8,27,4B,00,00,00,00,00,00,
70113939,108182FE,true,Tx,0,8,04,58,00,00,00,00,00,00,
70115064,108182FE,true,Tx,0,8,05,58,00,00,00,00,00,00,
70116510,1081827E,true,Rx,0,8,29,4B,00,00,00,00,00,00,
70116533,108182FE,true,Tx,0,8,06,58,00,00,00,00,00,00,
70118138,108182FE,true,Tx,0,8,07,58,00,00,00,00,00,00,
70118786,1081827E,true,Rx,0,8,2B,4B,00,00,00,00,00,00,
70119427,108182FE,true,Tx,0,8,08,58,00,00,00,00,00,00,
70120710,108182FE,true,Tx,0,8,09,58,00,00,00,00,00,00,
70121123,1081827E,true,Rx,0,8,2D,4B,00,00,00,00,00,00,
70122003,108182FE,true,Tx,0,8,0A,58,00,00,00,00,00,00,
70123451,1081827E,true,Rx,0,8,2E,4B,00,00,00,00,00,00,
70123200,108182FE,true,Tx,0,8,0B,58,00,00,00,00,00,00,
70124492,108182FE,true,Tx,0,8,0C,58,00,00,00,00,00,00,
70125789,1081827E,true,Rx,0,8,20,4C,00,00,00,00,00,00,
70125733,108182FE,true,Tx,0,8,0D,58,00,00,00,00,00,00,
70126916,108182FE,true,Tx,0,8,0E,58,00,00,00,00,00,00,
70128219,1081827E,true,Rx,0,8,22,4C,00,00,00,00,00,00,
70128051,108182FE,true,Tx,0,8,0F,58,00,00,00,00,00,00,
70129233,108182FE,true,Tx,0,8,00,59,00,00,00,00,00,00,
70130450,1081827E,true,Rx,0,8,24,4C,00,00,00,00,00,00,
70130452,108182FE,true,Tx,0,8,01,59,00,00,00,00,00,00,
70131700,108182FE,true,Tx,0,8,02,59,00,00,00,00,00,00,
70132790,1081827E,true,Rx,0,8,26,4C,00,00,00,00,00,00,
70133295,108182FE,true,Tx,0,8,03,59,00,00,00,00,00,00,
70134784,108182FE,true,Tx,0,8,04,59,00,00,00,00,00,00,
70135213,1081827E,true,Rx,0,8,29,4C,00,00,00,00,00,00,
70136129,108182FE,true,Tx,0,8,05,59,00,00,00,00,00,00,
70137436,1081827E,true,Rx,0,8,2A,4C,00,00,00,00,00,00,
70137484,108182FE,true,Tx,0,8,06,59,00,00,00,00,00,00,
70139287,108182FE,true,Tx,0,8,07,59,00,00,00,00,00,00,
70139792,1081827E,true,Rx,0,8,2C,4C,00,00,00,00,00,00,
70142080,1081827E,true,Rx,0,8,2E,4C,00,00,00,00,00,00,
70144392,1081827E,true,Rx,0,8,20,4D,00,00,00,00,00,00,
70146731,1081827E,true,Rx,0,8,22,4D,00,00,00,00,00,00,
70149082,1081827E,true,Rx,0,8,24,4D,00,00,00,00,00,00,
70151386,1081827E,true,Rx,0,8,26,4D,00,00,00,00,00,00,
70152439,108182FE,true,Tx,0,8,08,59,00,00,00,00,00,00,
70153675,1081827E,true,Rx,0,8,27,4D,00,00,00,00,00,00,
70156032,1081827E,true,Rx,0,8,29,4D,00,00,00,00,00,00,
70158330,1081827E,true,Rx,0,8,2B,4D,00,00,00,00,00,00,
70160673,1081827E,true,Rx,0,8,2D,4D,00,00,00,00,00,00,
70162967,1081827E,true,Rx,0,8,2F,4D,00,00,00,00,00,00,
70165266,1081827E,true,Rx,0,8,21,4E,00,00,00,00,00,00,
70167623,1081827E,true,Rx,0,8,23,4E,00,00,00,00,00,00,
70168153,108182FE,true,Tx,0,8,09,59,00,00,00,00,00,00,
70169905,1081827E,true,Rx,0,8,24,4E,00,00,00,00,00,00,
70170641,108182FE,true,Tx,0,8,0A,59,00,00,00,00,00,00,
70171912,108182FE,true,Tx,0,8,0B,59,00,00,00,00,00,00,
70172262,1081827E,true,Rx,0,8,26,4E,00,00,00,00,00,00,
70173387,108182FE,true,Tx,0,8,0C,59,00,00,00,00,00,00,
70174580,1081827E,true,Rx,0,8,28,4E,00,00,00,00,00,00,
70174676,108182FE,true,Tx,0,8,0D,59,00,00,00,00,00,00,
70175881,108182FE,true,Tx,0,8,0E,59,00,00,00,00,00,00,
70177067,108182FE,true,Tx,0,8,0F,59,00,00,00,00,00,00,
70178074,1081827E,true,Rx,0,8,29,4E,00,00,00,00,00,00,
70178075,1081827E,true,Rx,0,8,2A,4E,00,00,00,00,00,00,
70178176,108182FE,true,Tx,0,8,00,5A,00,00,00,00,00,00,
70179400,108182FE,true,Tx,0,8,01,5A,00,00,00,00,00,00,
70180494,108182FE,true,Tx,0,8,02,5A,00,00,00,00,00,00,
70181507,1081827E,true,Rx,0,8,2B,4E,00,00,00,00,00,00,
70181643,108182FE,true,Tx,0,8,03,5A,00,00,00,00,00,00,
70183052,108182FE,true,Tx,0,8,04,5A,00,00,00,00,00,00,
70183842,1081827E,true,Rx,0,8,2C,4E,00,00,00,00,00,00,
70185047,108182FE,true,Tx,0,8,05,5A,00,00,00,00,00,00,
70186119,1081827E,true,Rx,0,8,2D,4E,00,00,00,00,00,00,
70186920,108182FE,true,Tx,0,8,06,5A,00,00,00,00,00,00,
70188309,108182FE,true,Tx,0,8,07,5A,00,00,00,00,00,00,
70189661,1081827E,true,Rx,0,8,2E,4E,00,00,00,00,00,00,
70190018,108182FE,true,Tx,0,8,08,5A,00,00,00,00,00,00,
70191323,108182FE,true,Tx,0,8,09,5A,00,00,00,00,00,00,
70191963,1081827E,true,Rx,0,8,2F,4E,00,00,00,00,00,00,
70192617,108182FE,true,Tx,0,8,0A,5A,00,00,00,00,00,00,
70193877,108182FE,true,Tx,0,8,0B,5A,00,00,00,00,00,00,
70194263,1081827E,true,Rx,0,8,20,4F,00,00,00,00,00,00,
70195079,108182FE,true,Tx,0,8,0C,5A,00,00,00,00,00,00,
70196226,108182FE,true,Tx,0,8,0D,5A,00,00,00,00,00,00,
70196584,1081827E,true,Rx,0,8,21,4F,00,00,00,00,00,00,
70197356,108182FE,true,Tx,0,8,0E,5A,00,00,00,00,00,00,
70198482,108182FE,true,Tx,0,8,0F,5A,00,00,00,00,00,00,
70198908,1081827E,true,Rx,0,8,22,4F,00,00,00,00,00,00,
70199781,108182FE,true,Tx,0,8,00,5B,00,00,00,00,00,00,
70201259,1081827E,true,Rx,0,8,23,4F,00,00,00,00,00,00,
70201228,108182FE,true,Tx,0,8,01,5B,00,00,00,00,00,00,
70202504,108182FE,true,Tx,0,8,02,5B,00,00,00,00,00,00,
70203580,1081827E,true,Rx,0,8,24,4F,00,00,00,00,00,00,
70204129,108182FE,true,Tx,0,8,03,5B,00,00,00,00,00,00,
70205357,108182FE,true,Tx,0,8,04,5B,00,00,00,00,00,00,
70205847,1081827E,true,Rx,0,8,25,4F,00,00,00,00,00,00,
70206580,108182FE,true,Tx,0,8,05,5B,00,00,00,00,00,00,
70207745,108182FE,true,Tx,0,8,06,5B,00,00,00,00,00,00,
70208257,1081827E,true,Rx,0,8,26,4F,00,00,00,00,00,00,
70208972,108182FE,true,Tx,0,8,07,5B,00,00,00,00,00,00,
70210451,1081827E,true,Rx,0,8,27,4F,00,00,00,00,00,00,
70210170,108182FE,true,Tx,0,8,08,5B,00,00,00,00,00,00,
70211310,108182FE,true,Tx,0,8,09,5B,00,00,00,00,00,00,
70212439,108182FE,true,Tx,0,8,0A,5B,00,00,00,00,00,00,
70212792,1081827E,true,Rx,0,8,28,4F,00,00,00,00,00,00,
70213614,108182FE,true,Tx,0,8,0B,5B,00,00,00,00,00,00,
70214763,108182FE,true,Tx,0,8,0C,5B,00,00,00,00,00,00,
70215220,1081827E,true,Rx,0,8,29,4F,00,00,00,00,00,00,
70216183,108182FE,true,Tx,0,8,0D,5B,00,00,00,00,00,00,
70217403,1081827E,true,Rx,0,8,2A,4F,00,00,00,00,00,00,
70217782,108182FE,true,Tx,0,8,0E,5B,00,00,00,00,00,00,
70219342,108182FE,true,Tx,0,8,0F,5B,00,00,00,00,00,00,
70219713,1081827E,true,Rx,0,8,2B,4F,00,00,00,00,00,00,
70220645,108182FE,true,Tx,0,8,00,5C,00,00,00,00,00,00,
70222022,1081827E,true,Rx,0,8,2C,4F,00,00,00,00,00,00,
70221890,108182FE,true,Tx,0,8,01,5C,00,00,00,00,00,00,
70223080,108182FE,true,Tx,0,8,02,5C,00,00,00,00,00,00,
70224394,1081827E,true,Rx,0,8,2D,4F,00,00,00,00,00,00,
70224308,108182FE,true,Tx,0,8,03,5C,00,00,00,00,00,00,
70225475,108182FE,true,Tx,0,8,04,5C,00,00,00,00,00,00,
70226737,1081827E,true,Rx,0,8,2E,4F,00,00,00,00,00,00,
70226681,108182FE,true,Tx,0,8,05,5C,00,00,00,00,00,00,
70227854,108182FE,true,Tx,0,8,06,5C,00,00,00,00,00,00,
70229022,1081827E,true,Rx,0,8,2F,4F,00,00,00,00,00,00,
70229068,108182FE,true,Tx,0,8,07,5C,00,00,00,00,00,00,
70230280,108182FE,true,Tx,0,8,08,5C,00,00,00,00,00,00,
70231396,1081827E,true,Rx,0,8,20,50,00,00,00,00,00,00,
70231461,108182FE,true,Tx,0,8,09,5C,00,00,00,00,00,00,
70232844,108182FE,true,Tx,0,8,0A,5C,00,00,00,00,00,00,
70233672,1081827E,true,Rx,0,8,01,50,04,17,FF,FF,FD,0C,
70234439,108182FE,true,Tx,0,8,0B,5C,00,00,00,00,00,00,
70236014,1081827E,true,Rx,0,8,22,50,00,00,00,00,00,00,
70235867,108182FE,true,Tx,0,8,0C,5C,00,00,00,00,00,00,
70237199,108182FE,true,Tx,0,8,0D,5C,00,00,00,00,00,00,
70238333,1081827E,true,Rx,0,8,23,50,00,00,00,00,00,00,
70238506,108182FE,true,Tx,0,8,0E,5C,00,00,00,00,00,00,
70239668,108182FE,true,Tx,0,8,0F,5C,00,00,00,00,00,00,
70240677,1081827E,true,Rx,0,8,24,50,00,00,00,00,00,00,
70240820,108182FE,true,Tx,0,8,00,5D,00,00,00,00,00,00,
70241984,108182FE,true,Tx,0,8,01,5D,00,00,00,00,00,00,
70243024,1081827E,true,Rx,0,8,27,50,00,00,00,00,00,00,
70243109,108182FE,true,Tx,0,8,02,5D,00,00,00,00,00,00,
70244272,108182FE,true,Tx,0,8,03,5D,00,00,00,00,00,00,
70245331,1081827E,true,Rx,0,8,28,50,00,00,00,00,00,00,
70245483,108182FE,true,Tx,0,8,04,5D,00,00,00,00,00,00,
70246617,108182FE,true,Tx,0,8,05,5D,00,00,00,00,00,00,
70247626,1081827E,true,Rx,0,8,29,50,00,00,00,00,00,00,
70247852,108182FE,true,Tx,0,8,06,5D,00,00,00,00,00,00,
70248986,108182FE,true,Tx,0,8,07,5D,00,00,00,00,00,00,
70249962,1081827E,true,Rx,0,8,2B,50,00,00,00,00,00,00,
70250682,108182FE,true,Tx,0,8,08,5D,00,00,00,00,00,00,
70252326,1081827E,true,Rx,0,8,2D,50,00,00,00,00,00,00,
70252210,108182FE,true,Tx,0,8,09,5D,00,00,00,00,00,00,
70253851,108182FE,true,Tx,0,8,0A,5D,00,00,00,00,00,00,
70254597,1081827E,true,Rx,0,8,2E,50,00,00,00,00,00,00,
70255150,108182FE,true,Tx,0,8,0B,5D,00,00,00,00,00,00,
70256341,108182FE,true,Tx,0,8,0C,5D,00,00,00,00,00,00,
70256901,1081827E,true,Rx,0,8,20,51,00,00,00,00,00,00,
70257517,108182FE,true,Tx,0,8,0D,5D,00,00,00,00,00,00,
70258648,108182FE,true,Tx,0,8,0E,5D,00,00,00,00,00,00,
70259221,1081827E,true,Rx,0,8,01,51,04,17,FF,FF,FF,E6,
70259840,108182FE,true,Tx,0,8,0F,5D,00,00,00,00,00,00,
70260964,108182FE,true,Tx,0,8,00,5E,00,00,00,00,00,00,
70261594,1081827E,true,Rx,0,8,23,51,00,00,00,00,00,00,
70262250,108182FE,true,Tx,0,8,01,5E,00,00,00,00,00,00,
70263407,108182FE,true,Tx,0,8,02,5E,00,00,00,00,00,00,
70263848,1081827E,true,Rx,0,8,25,51,00,00,00,00,00,00,
70264563,108182FE,true,Tx,0,8,03,5E,00,00,00,00,00,00,
70265688,108182FE,true,Tx,0,8,04,5E,00,00,00,00,00,00,
70266220,1081827E,true,Rx,0,8,27,51,00,00,00,00,00,00,
70267233,108182FE,true,Tx,0,8,05,5E,00,00,00,00,00,00,
70268442,1081827E,true,Rx,0,8,29,51,00,00,00,00,00,00,
70268854,108182FE,true,Tx,0,8,06,5E,00,00,00,00,00,00,
70270184,108182FE,true,Tx,0,8,07,5E,00,00,00,00,00,00,
70270782,1081827E,true,Rx,0,8,2A,51,00,00,00,00,00,00,
70271859,108182FE,true,Tx,0,8,08,5E,00,00,00,00,00,00,
70273220,1081827E,true,Rx,0,8,2C,51,00,00,00,00,00,00,
70273269,108182FE,true,Tx,0,8,09,5E,00,00,00,00,00,00,
70274520,108182FE,true,Tx,0,8,0A,5E,00,00,00,00,00,00,
70275454,1081827E,true,Rx,0,8,2E,51,00,00,00,00,00,00,
70275841,108182FE,true,Tx,0,8,0B,5E,00,00,00,00,00,00,
70277031,108182FE,true,Tx,0,8,0C,5E,00,00,00,00,00,00,
70277789,1081827E,true,Rx,0,8,2F,51,00,00,00,00,00,00,
70278417,108182FE,true,Tx,0,8,0D,5E,00,00,00,00,00,00,
70279735,108182FE,true,Tx,0,8,0E,5E,00,00,00,00,00,00,
70280082,1081827E,true,Rx,0,8,01,52,03,EF,00,00,04,72,
70281054,108182FE,true,Tx,0,8,0F,5E,00,00,00,00,00,00,
70282388,1081827E,true,Rx,0,8,23,52,00,00,00,00,00,00,
70282391,108182FE,true,Tx,0,8,00,5F,00,00,00,00,00,00,
70283859,108182FE,true,Tx,0,8,01,5F,00,00,00,00,00,00,
70284670,1081827E,true,Rx,0,8,26,52,00,00,00,00,00,00,
70285208,108182FE,true,Tx,0,8,02,5F,00,00,00,00,00,00,
70287004,1081827E,true,Rx,0,8,27,52,00,00,00,00,00,00,
70287110,108182FE,true,Tx,0,8,03,5F,00,00,00,00,00,00,
70288545,108182FE,true,Tx,0,8,04,5F,00,00,00,00,00,00,
70289328,1081827E,true,Rx,0,8,28,52,00,00,00,00,00,00,
70290034,108182FE,true,Tx,0,8,05,5F,00,00,00,00,00,00,
70291622,1081827E,true,Rx,0,8,2A,52,00,00,00,00,00,00,
70291345,108182FE,true,Tx,0,8,06,5F,00,00,00,00,00,00,
70292600,108182FE,true,Tx,0,8,07,5F,00,00,00,00,00,00,
70293966,1081827E,true,Rx,0,8,2D,52,00,00,00,00,00,00,
70293836,108182FE,true,Tx,0,8,08,5F,00,00,00,00,00,00,
70295079,108182FE,true,Tx,0,8,09,5F,00,00,00,00,00,00,
70296264,1081827E,true,Rx,0,8,2E,52,00,00,00,00,00,00,
70296391,108182FE,true,Tx,0,8,0A,5F,00,00,00,00,00,00,
70297570,108182FE,true,Tx,0,8,0B,5F,00,00,00,00,00,00,
70298624,1081827E,true,Rx,0,8,20,53,00,00,00,00,00,00,
70298753,108182FE,true,Tx,0,8,0C,5F,00,00,00,00,00,00,
70300044,108182FE,true,Tx,0,8,0D,5F,00,00,00,00,00,00,
70300906,1081827E,true,Rx,0,8,22,53,00,00,00,00,00,00,
70301774,108182FE,true,Tx,0,8,0E,5F,00,00,00,00,00,00,
70303259,1081827E,true,Rx,0,8,23,53,00,00,00,00,00,00,
70303266,108182FE,true,Tx,0,8,0F,5F,00,00,00,00,00,00,
70304586,108182FE,true,Tx,0,8,00,60,00,00,00,00,00,00,
70305504,1081827E,true,Rx,0,8,26,53,00,00,00,00,00,00,
70306276,108182FE,true,Tx,0,8,01,60,00,00,00,00,00,00,
70307467,108182FE,true,Tx,0,8,02,60,00,00,00,00,00,00,
70307843,1081827E,true,Rx,0,8,27,53,00,00,00,00,00,00,
70308648,108182FE,true,Tx,0,8,03,60,00,00,00,00,00,00,
70309857,108182FE,true,Tx,0,8,04,60,00,00,00,00,00,00,
70310217,1081827E,true,Rx,0,8,29,53,00,00,00,00,00,00,
70311024,108182FE,true,Tx,0,8,05,60,00,00,00,00,00,00,
70312170,108182FE,true,Tx,0,8,06,60,00,00,00,00,00,00,
70312508,1081827E,true,Rx,0,8,2B,53,00,00,00,00,00,00,
70313298,108182FE,true,Tx,0,8,07,60,00,00,00,00,00,00,
70314472,108182FE,true,Tx,0,8,08,60,00,00,00,00,00,00,
70314795,1081827E,true,Rx,0,8,2D,53,00,00,00,00,00,00,
70315588,108182FE,true,Tx,0,8,09,60,00,00,00,00,00,00,
70317223,1081827E,true,Rx,0,8,2F,53,00,00,00,00,00,00,
70317111,108182FE,true,Tx,0,8,0A,60,00,00,00,00,00,00,
70318565,108182FE,true,Tx,0,8,0B,60,00,00,00,00,00,00,
70319447,1081827E,true,Rx,0,8,01,54,04,17,00,00,01,EF,
70320060,108182FE,true,Tx,0,8,0C,60,00,00,00,00,00,00,
70321389,108182FE,true,Tx,0,8,0D,60,00,00,00,00,00,00,
70322911,1081827E,true,Rx,0,8,22,54,00,00,00,00,00,00,
70322912,1081827E,true,Rx,0,8,24,54,00,00,00,00,00,00,
70322645,108182FE,true,Tx,0,8,0E,60,00,00,00,00,00,00,
70323793,108182FE,true,Tx,0,8,0F,60,00,00,00,00,00,00,
70325264,1081827E,true,Rx,0,8,26,54,00,00,00,00,00,00,
70325024,108182FE,true,Tx,0,8,00,61,00,00,00,00,00,00,
70326153,108182FE,true,Tx,0,8,01,61,00,00,00,00,00,00,
70327575,1081827E,true,Rx,0,8,28,54,00,00,00,00,00,00,
70327337,108182FE,true,Tx,0,8,02,61,00,00,00,00,00,00,
70328440,108182FE,true,Tx,0,8,03,61,00,00,00,00,00,00,
70329914,1081827E,true,Rx,0,8,2A,54,00,00,00,00,00,00,
70329610,108182FE,true,Tx,0,8,04,61,00,00,00,00,00,00,
70330749,108182FE,true,Tx,0,8,05,61,00,00,00,00,00,00,
70332230,1081827E,true,Rx,0,8,2E,54,00,00,00,00,00,00,
70332156,108182FE,true,Tx,0,8,06,61,00,00,00,00,00,00,
70333811,108182FE,true,Tx,0,8,07,61,00,00,00,00,00,00,
70334591,1081827E,true,Rx,0,8,2F,54,00,00,00,00,00,00,
70335086,108182FE,true,Tx,0,8,08,61,00,00,00,00,00,00,
70336837,1081827E,true,Rx,0,8,20,55,00,00,00,00,00,00,
70336552,108182FE,true,Tx,0,8,09,61,00,00,00,00,00,00,
70337750,108182FE,true,Tx,0,8,0A,61,00,00,00,00,00,00,
70339219,1081827E,true,Rx,0,8,22,55,00,00,00,00,00,00,
70338971,108182FE,true,Tx,0,8,0B,61,00,00,00,00,00,00,
70340162,108182FE,true,Tx,0,8,0C,61,00,00,00,00,00,00,
70341501,1081827E,true,Rx,0,8,24,55,00,00,00,00,00,00,
70341429,108182FE,true,Tx,0,8,0D,61,00,00,00,00,00,00,
70342568,108182FE,true,Tx,0,8,0E,61,00,00,00,00,00,00,
70343799,1081827E,true,Rx,0,8,26,55,00,00,00,00,00,00,
70343753,108182FE,true,Tx,0,8,0F,61,00,00,00,00,00,00,
70344858,108182FE,true,Tx,0,8,00,62,00,00,00,00,00,00,
70346222,1081827E,true,Rx,0,8,28,55,00,00,00,00,00,00,
70346061,108182FE,true,Tx,0,8,01,62,00,00,00,00,00,00,
70347198,108182FE,true,Tx,0,8,02,62,00,00,00,00,00,00,
70348448,1081827E,true,Rx,0,8,2A,55,00,00,00,00,00,00,
70348456,108182FE,true,Tx,0,8,03,62,00,00,00,00,00,00,
70349908,108182FE,true,Tx,0,8,04,62,00,00,00,00,00,00,
70350777,1081827E,true,Rx,0,8,2C,55,00,00,00,00,00,00,
70351465,108182FE,true,Tx,0,8,05,62,00,00,00,00,00,00,
70353075,1081827E,true,Rx,0,8,2E,55,00,00,00,00,00,00,
70352834,108182FE,true,Tx,0,8,06,62,00,00,00,00,00,00,
70354455,108182FE,true,Tx,0,8,07,62,00,00,00,00,00,00,
70355389,1081827E,true,Rx,0,8,20,56,00,00,00,00,00,00,
70355813,108182FE,true,Tx,0,8,08,62,00,00,00,00,00,00,
70357123,108182FE,true,Tx,0,8,09,62,00,00,00,00,00,00,
70357730,1081827E,true,Rx,0,8,21,56,00,00,00,00,00,00,
70358411,108182FE,true,Tx,0,8,0A,62,00,00,00,00,00,00,
70359614,108182FE,true,Tx,0,8,0B,62,00,00,00,00,00,00,
70360023,1081827E,true,Rx,0,8,23,56,00,00,00,00,00,00,
70360808,108182FE,true,Tx,0,8,0C,62,00,00,00,00,00,00,
70362336,1081827E,true,Rx,0,8,25,56,00,00,00,00,00,00,
70362046,108182FE,true,Tx,0,8,0D,62,00,00,00,00,00,00,
70363305,108182FE,true,Tx,0,8,0E,62,00,00,00,00,00,00,
70364684,1081827E,true,Rx,0,8,28,56,00,00,00,00,00,00,
70364510,108182FE,true,Tx,0,8,0F,62,00,00,00,00,00,00,
70365813,108182FE,true,Tx,0,8,00,63,00,00,00,00,00,00,
70366956,1081827E,true,Rx,0,8,2A,56,00,00,00,00,00,00,
70367325,108182FE,true,Tx,0,8,01,63,00,00,00,00,00,00,
70368902,108182FE,true,Tx,0,8,02,63,00,00,00,00,00,00,
70369319,1081827E,true,Rx,0,8,2B,56,00,00,00,00,00,00,
70370514,108182FE,true,Tx,0,8,03,63,00,00,00,00,00,00,
70371619,1081827E,true,Rx,0,8,2D,56,00,00,00,00,00,00,
70371932,108182FE,true,Tx,0,8,04,63,00,00,00,00,00,00,
70373267,108182FE,true,Tx,0,8,05,63,00,00,00,00,00,00,
70373964,1081827E,true,Rx,0,8,2F,56,00,00,00,00,00,00,
70374624,108182FE,true,Tx,0,8,06,63,00,00,00,00,00,00,
70375927,108182FE,true,Tx,0,8,07,63,00,00,00,00,00,00,
70376264,1081827E,true,Rx,0,8,01,57,04,0B,00,00,00,00,
70377146,108182FE,true,Tx,0,8,08,63,00,00,00,00,00,00,
70378565,1081827E,true,Rx,0,8,23,57,00,00,00,00,00,00,
70378376,108182FE,true,Tx,0,8,09,63,00,00,00,00,00,00,
70379586,108182FE,true,Tx,0,8,0A,63,00,00,00,00,00,00,
70380858,1081827E,true,Rx,0,8,25,57,00,00,00,00,00,00,
70380868,108182FE,true,Tx,0,8,0B,63,00,00,00,00,00,00,
70382036,108182FE,true,Tx,0,8,0C,63,00,00,00,00,00,00,
70383221,1081827E,true,Rx,0,8,27,57,00,00,00,00,00,00,
70383618,108182FE,true,Tx,0,8,0D,63,00,00,00,00,00,00,
70385499,1081827E,true,Rx,0,8,29,57,00,00,00,00,00,00,
70385203,108182FE,true,Tx,0,8,0E,63,00,00,00,00,00,00,
70386642,108182FE,true,Tx,0,8,0F,63,00,00,00,00,00,00,
70387779,1081827E,true,Rx,0,8,2B,57,00,00,00,00,00,00,
70388264,108182FE,true,Tx,0,8,00,64,00,00,00,00,00,00,
70391266,1081827E,true,Rx,0,8,2C,57,00,00,00,00,00,00,
70391267,1081827E,true,Rx,0,8,2E,57,00,00,00,00,00,00,
70394793,1081827E,true,Rx,0,8,20,58,00,00,00,00,00,00,
70397221,1081827E,true,Rx,0,8,22,58,00,00,00,00,00,00,
70399442,1081827E,true,Rx,0,8,24,58,00,00,00,00,00,00,
70401792,1081827E,true,Rx,0,8,26,58,00,00,00,00,00,00,
70402602,108182FE,true,Tx,0,8,01,64,00,00,00,00,00,00,
70404084,1081827E,true,Rx,0,8,28,58,00,00,00,00,00,00,
