Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
10457862,1081827E,true,Rx,0,8,2F,E0,00,00,00,00,00,00,
10458729,108182FE,true,Tx,0,8,02,EE,00,00,00,00,00,00,
10460216,1081827E,true,Rx,0,8,21,E1,00,00,00,00,00,00,
10460863,108182FE,true,Tx,0,8,03,EE,00,00,00,00,00,00,
10462540,1081827E,true,Rx,0,8,23,E1,00,00,00,00,00,00,
10463239,108182FE,true,Tx,0,8,04,EE,00,00,00,00,00,00,
10464815,1081827E,true,Rx,0,8,25,E1,00,00,00,00,00,00,
10464652,108182FE,true,Tx,0,8,05,EE,00,00,00,00,00,00,
10465778,108182FE,true,Tx,0,8,06,EE,00,00,00,00,00,00,
10467148,1081827E,true,Rx,0,8,26,E1,00,00,00,00,00,00,
10466970,108182FE,true,Tx,0,8,07,EE,00,00,00,00,00,00,
10468066,108182FE,true,Tx,0,8,08,EE,00,00,00,00,00,00,
10469526,1081827E,true,Rx,0,8,27,E1,00,00,00,00,00,00,
10471807,1081827E,true,Rx,0,8,29,E1,00,00,00,00,00,00,
10474156,1081827E,true,Rx,0,8,2B,E1,00,00,00,00,00,00,
10476524,1081827E,true,Rx,0,8,2D,E1,00,00,00,00,00,00,
10478806,1081827E,true,Rx,0,8,2F,E1,00,00,00,00,00,00,
10481152,1081827E,true,Rx,0,8,21,E2,00,00,00,00,00,00,
10480627,108182FE,true,Tx,0,8,09,EE,00,00,00,00,00,00,
10483535,1081827E,true,Rx,0,8,23,E2,00,00,00,00,00,00,
10485806,1081827E,true,Rx,0,8,25,E2,00,00,00,00,00,00,
10488093,1081827E,true,Rx,0,8,27,E2,00,00,00,00,00,00,
10490429,1081827E,true,Rx,0,8,29,E2,00,00,00,00,00,00,
10493922,1081827E,true,Rx,0,8,2B,E2,00,00,00,00,00,00,
10493923,1081827E,true,Rx,0,8,2D,E2,00,00,00,00,00,00,
10494152,108182FE,true,Tx,0,8,0A,EE,00,00,00,00,00,00,
10496225,108182FE,true,Tx,0,8,0B,EE,00,00,00,00,00,00,
10497527,1081827E,true,Rx,0,8,2F,E2,00,00,00,00,00,00,
10498248,108182FE,true,Tx,0,8,0C,EE,00,00,00,00,00,00,
10500127,108182FE,true,Tx,0,8,0D,EE,00,00,00,00,00,00,
10500915,1081827E,true,Rx,0,8,21,E3,00,00,00,00,00,00,
10500916,1081827E,true,Rx,0,8,23,E3,00,00,00,00,00,00,
10501325,108182FE,true,Tx,0,8,0E,EE,00,00,00,00,00,00,
10502512,108182FE,true,Tx,0,8,0F,EE,00,00,00,00,00,00,
10503742,108182FE,true,Tx,0,8,00,EF,00,00,00,00,00,00,
10504381,1081827E,true,Rx,0,8,25,E3,00,00,00,00,00,00,
10505084,108182FE,true,Tx,0,8,01,EF,00,00,00,00,00,00,
10506748,1081827E,true,Rx,0,8,27,E3,00,00,00,00,00,00,
10506272,108182FE,true,Tx,0,8,02,EF,00,00,00,00,00,00,
10507444,108182FE,true,Tx,0,8,03,EF,00,00,00,00,00,00,
10509037,1081827E,true,Rx,0,8,28,E3,00,00,00,00,00,00,
10508683,108182FE,true,Tx,0,8,04,EF,00,00,00,00,00,00,
10510026,108182FE,true,Tx,0,8,05,EF,00,00,00,00,00,00,
10511389,1081827E,true,Rx,0,8,29,E3,00,00,00,00,00,00,
10511425,108182FE,true,Tx,0,8,06,EF,00,00,00,00,00,00,
10513113,108182FE,true,Tx,0,8,07,EF,00,00,00,00,00,00,
10513685,1081827E,true,Rx,0,8,2A,E3,00,00,00,00,00,00,
10514937,108182FE,true,Tx,0,8,08,EF,00,00,00,00,00,00,
10516047,1081827E,true,Rx,0,8,2B,E3,00,00,00,00,00,00,
10517229,108182FE,true,Tx,0,8,09,EF,00,00,00,00,00,00,
10518309,1081827E,true,Rx,0,8,2C,E3,00,00,00,00,00,00,
10518571,108182FE,true,Tx,0,8,0A,EF,00,00,00,00,00,00,
10519776,108182FE,true,Tx,0,8,0B,EF,00,00,00,00,00,00,
10520628,1081827E,true,Rx,0,8,2D,E3,00,00,00,00,00,00,
10521088,108182FE,true,Tx,0,8,0C,EF,00,00,00,00,00,00,
10522302,108182FE,true,Tx,0,8,0D,EF,00,00,00,00,00,00,
10522981,1081827E,true,Rx,0,8,2E,E3,00,00,00,00,00,00,
10523416,108182FE,true,Tx,0,8,0E,EF,00,00,00,00,00,00,
10524566,108182FE,true,Tx,0,8,0F,EF,00,00,00,00,00,00,
10525331,1081827E,true,Rx,0,8,2F,E3,00,00,00,00,00,00,
10525663,108182FE,true,Tx,0,8,00,F0,00,00,00,00,00,00,
10526814,108182FE,true,Tx,0,8,01,F0,00,00,00,00,00,00,
10527638,1081827E,true,Rx,0,8,20,E4,00,00,00,00,00,00,
10527895,108182FE,true,Tx,0,8,02,F0,00,00,00,00,00,00,
10529331,108182FE,true,Tx,0,8,03,F0,00,00,00,00,00,00,
10529977,1081827E,true,Rx,0,8,21,E4,00,00,00,00,00,00,
10530866,108182FE,true,Tx,0,8,04,F0,00,00,00,00,00,00,
10532261,1081827E,true,Rx,0,8,22,E4,00,00,00,00,00,00,
10532071,108182FE,true,Tx,0,8,05,F0,00,00,00,00,00,00,
10533227,108182FE,true,Tx,0,8,06,F0,00,00,00,00,00,00,
10534633,1081827E,true,Rx,0,8,23,E4,00,00,00,00,00,00,
10534365,108182FE,true,Tx,0,8,07,F0,00,00,00,00,00,00,
10535506,108182FE,true,Tx,0,8,08,F0,00,00,00,00,00,00,
10536972,1081827E,true,Rx,0,8,24,E4,00,00,00,00,00,00,
10536751,108182FE,true,Tx,0,8,09,F0,00,00,00,00,00,00,
10537949,108182FE,true,Tx,0,8,0A,F0,00,00,00,00,00,00,
10539269,1081827E,true,Rx,0,8,25,E4,00,00,00,00,00,00,
10539119,108182FE,true,Tx,0,8,0B,F0,00,00,00,00,00,00,
10540239,108182FE,true,Tx,0,8,0C,F0,00,00,00,00,00,00,
10541634,1081827E,true,Rx,0,8,26,E4,00,00,00,00,00,00,
10541378,108182FE,true,Tx,0,8,0D,F0,00,00,00,00,00,00,
10542487,108182FE,true,Tx,0,8,0E,F0,00,00,00,00,00,00,
10543983,1081827E,true,Rx,0,8,27,E4,00,00,00,00,00,00,
10543618,108182FE,true,Tx,0,8,0F,F0,00,00,00,00,00,00,
10544739,108182FE,true,Tx,0,8,00,F1,00,00,00,00,00,00,
10546260,1081827E,true,Rx,0,8,28,E4,00,00,00,00,00,00,
10545995,108182FE,true,Tx,0,8,01,F1,00,00,00,00,00,00,
10547332,108182FE,true,Tx,0,8,02,F1,00,00,00,00,00,00,
10548632,1081827E,true,Rx,0,8,29,E4,00,00,00,00,00,00,
10548502,108182FE,true,Tx,0,8,03,F1,00,00,00,00,00,00,
10549757,108182FE,true,Tx,0,8,04,F1,00,00,00,00,00,00,
10550927,1081827E,true,Rx,0,8,2A,E4,00,00,00,00,00,00,
10550929,108182FE,true,Tx,0,8,05,F1,00,00,00,00,00,00,
10552076,108182FE,true,Tx,0,8,06,F1,00,00,00,00,00,00,
10553264,1081827E,true,Rx,0,8,2B,E4,00,00,00,00,00,00,
10553371,108182FE,true,Tx,0,8,07,F1,00,00,00,00,00,00,
10554563,108182FE,true,Tx,0,8,08,F1,00,00,00,00,00,00,
10555639,1081827E,true,Rx,0,8,2C,E4,00,00,00,00,00,00,
10555690,108182FE,true,Tx,0,8,09,F1,00,00,00,00,00,00,
10556805,108182FE,true,Tx,0,8,0A,F1,00,00,00,00,00,00,
10557921,1081827E,true,Rx,0,8,2D,E4,00,00,00,00,00,00,
10557921,108182FE,true,Tx,0,8,0B,F1,00,00,00,00,00,00,
10559047,108182FE,true,Tx,0,8,0C,F1,00,00,00,00,00,00,
10560271,1081827E,true,Rx,0,8,2E,E4,00,00,00,00,00,00,
10560161,108182FE,true,Tx,0,8,0D,F1,00,00,00,00,00,00,
10561278,108182FE,true,Tx,0,8,0E,F1,00,00,00,00,00,00,
10562584,1081827E,true,Rx,0,8,2F,E4,00,00,00,00,00,00,
10562733,108182FE,true,Tx,0,8,0F,F1,00,00,00,00,00,00,
10564127,108182FE,true,Tx,0,8,00,F2,00,00,00,00,00,00,
10564913,1081827E,true,Rx,0,8,20,E5,00,00,00,00,00,00,
10565386,108182FE,true,Tx,0,8,01,F2,00,00,00,00,00,00,
10566517,108182FE,true,Tx,0,8,02,F2,00,00,00,00,00,00,
10567264,1081827E,true,Rx,0,8,21,E5,00,00,00,00,00,00,
10567666,108182FE,true,Tx,0,8,03,F2,00,00,00,00,00,00,
10568738,108182FE,true,Tx,0,8,04,F2,00,00,00,00,00,00,
10569905,108182FE,true,Tx,0,8,05,F2,00,00,00,00,00,00,
10570749,1081827E,true,Rx,0,8,22,E5,00,00,00,00,00,00,
10570750,1081827E,true,Rx,0,8,23,E5,00,00,00,00,00,00,
10570988,108182FE,true,Tx,0,8,06,F2,00,00,00,00,00,00,
10572111,108182FE,true,Tx,0,8,07,F2,00,00,00,00,00,00,
10573184,108182FE,true,Tx,0,8,08,F2,00,00,00,00,00,00,
10574213,1081827E,true,Rx,0,8,25,E5,00,00,00,00,00,00,
10574309,108182FE,true,Tx,0,8,09,F2,00,00,00,00,00,00,
10575395,108182FE,true,Tx,0,8,0A,F2,00,00,00,00,00,00,
10576580,1081827E,true,Rx,0,8,27,E5,00,00,00,00,00,00,
10576584,108182FE,true,Tx,0,8,0B,F2,00,00,00,00,00,00,
10577679,108182FE,true,Tx,0,8,0C,F2,00,00,00,00,00,00,
10578864,1081827E,true,Rx,0,8,29,E5,00,00,00,00,00,00,
10579126,108182FE,true,Tx,0,8,0D,F2,00,00,00,00,00,00,
10580555,108182FE,true,Tx,0,8,0E,F2,00,00,00,00,00,00,
10581204,1081827E,true,Rx,0,8,2B,E5,00,00,00,00,00,00,
10581789,108182FE,true,Tx,0,8,0F,F2,00,00,00,00,00,00,
10582935,108182FE,true,Tx,0,8,00,F3,00,00,00,00,00,00,
10583525,1081827E,true,Rx,0,8,2D,E5,00,00,00,00,00,00,
10584104,108182FE,true,Tx,0,8,01,F3,00,00,00,00,00,00,
10585227,108182FE,true,Tx,0,8,02,F3,00,00,00,00,00,00,
10585807,1081827E,true,Rx,0,8,2F,E5,00,00,00,00,00,00,
10586398,108182FE,true,Tx,0,8,03,F3,00,00,00,00,00,00,
10588154,1081827E,true,Rx,0,8,21,E6,00,00,00,00,00,00,
10587750,108182FE,true,Tx,0,8,04,F3,00,00,00,00,00,00,
10589023,108182FE,true,Tx,0,8,05,F3,00,00,00,00,00,00,
10590416,108182FE,true,Tx,0,8,06,F3,00,00,00,00,00,00,
10591634,1081827E,true,Rx,0,8,22,E6,00,00,00,00,00,00,
10591635,1081827E,true,Rx,0,8,24,E6,00,00,00,00,00,00,
10591734,108182FE,true,Tx,0,8,07,F3,00,00,00,00,00,00,
10592874,108182FE,true,Tx,0,8,08,F3,00,00,00,00,00,00,
10593981,108182FE,true,Tx,0,8,09,F3,00,00,00,00,00,00,
10595155,1081827E,true,Rx,0,8,27,E6,00,00,00,00,00,00,
10595147,108182FE,true,Tx,0,8,0A,F3,00,00,00,00,00,00,
10596593,108182FE,true,Tx,0,8,0B,F3,00,00,00,00,00,00,
10597516,1081827E,true,Rx,0,8,28,E6,00,00,00,00,00,00,
10598100,108182FE,true,Tx,0,8,0C,F3,00,00,00,00,00,00,
10599807,1081827E,true,Rx,0,8,2B,E6,00,00,00,00,00,00,
10599318,108182FE,true,Tx,0,8,0D,F3,00,00,00,00,00,00,
10600569,108182FE,true,Tx,0,8,0E,F3,00,00,00,00,00,00,
10602095,1081827E,true,Rx,0,8,2C,E6,00,00,00,00,00,00,
10601696,108182FE,true,Tx,0,8,0F,F3,00,00,00,00,00,00,
10602828,108182FE,true,Tx,0,8,00,F4,00,00,00,00,00,00,
10604525,1081827E,true,Rx,0,8,2E,E6,00,00,00,00,00,00,
10604053,108182FE,true,Tx,0,8,01,F4,00,00,00,00,00,00,
10605244,108182FE,true,Tx,0,8,02,F4,00,00,00,00,00,00,
10606749,1081827E,true,Rx,0,8,2F,E6,00,00,00,00,00,00,
10606430,108182FE,true,Tx,0,8,03,F4,00,00,00,00,00,00,
10607598,108182FE,true,Tx,0,8,04,F4,00,00,00,00,00,00,
10609093,1081827E,true,Rx,0,8,21,E7,00,00,00,00,00,00,
10608751,108182FE,true,Tx,0,8,05,F4,00,00,00,00,00,00,
10609903,108182FE,true,Tx,0,8,06,F4,00,00,00,00,00,00,
10611389,1081827E,true,Rx,0,8,23,E7,00,00,00,00,00,00,
10611173,108182FE,true,Tx,0,8,07,F4,00,00,00,00,00,00,
10612685,108182FE,true,Tx,0,8,08,F4,00,00,00,00,00,00,
10613744,1081827E,true,Rx,0,8,25,E7,00,00,00,00,00,00,
10614093,108182FE,true,Tx,0,8,09,F4,00,00,00,00,00,00,
10615328,108182FE,true,Tx,0,8,0A,F4,00,00,00,00,00,00,
10616035,1081827E,true,Rx,0,8,27,E7,00,00,00,00,00,00,
10616560,108182FE,true,Tx,0,8,0B,F4,00,00,00,00,00,00,
10617704,108182FE,true,Tx,0,8,0C,F4,00,00,00,00,00,00,
10618381,1081827E,true,Rx,0,8,29,E7,00,00,00,00,00,00,
10618888,108182FE,true,Tx,0,8,0D,F4,00,00,00,00,00,00,
10620062,108182FE,true,Tx,0,8,0E,F4,00,00,00,00,00,00,
10620691,1081827E,true,Rx,0,8,2B,E7,00,00,00,00,00,00,
10621241,108182FE,true,Tx,0,8,0F,F4,00,00,00,00,00,00,
10623033,1081827E,true,Rx,0,8,2D,E7,00,00,00,00,00,00,
10622486,108182FE,true,Tx,0,8,00,F5,00,00,00,00,00,00,
10623716,108182FE,true,Tx,0,8,01,F5,00,00,00,00,00,00,
10625381,1081827E,true,Rx,0,8,2F,E7,00,00,00,00,00,00,
10624881,108182FE,true,Tx,0,8,02,F5,00,00,00,00,00,00,
10626149,108182FE,true,Tx,0,8,03,F5,00,00,00,00,00,00,
10627698,1081827E,true,Rx,0,8,21,E8,00,00,00,00,00,00,
10627558,108182FE,true,Tx,0,8,04,F5,00,00,00,00,00,00,
10629124,108182FE,true,Tx,0,8,05,F5,00,00,00,00,00,00,
10630033,1081827E,true,Rx,0,8,23,E8,00,00,00,00,00,00,
10630763,108182FE,true,Tx,0,8,06,F5,00,00,00,00,00,00,
10632383,1081827E,true,Rx,0,8,24,E8,00,00,00,00,00,00,
10632148,108182FE,true,Tx,0,8,07,F5,00,00,00,00,00,00,
10633434,108182FE,true,Tx,0,8,08,F5,00,00,00,00,00,00,
10634693,1081827E,true,Rx,0,8,26,E8,00,00,00,00,00,00,
10634754,108182FE,true,Tx,0,8,09,F5,00,00,00,00,00,00,
10636126,108182FE,true,Tx,0,8,0A,F5,00,00,00,00,00,00,
10637038,1081827E,true,Rx,0,8,28,E8,00,00,00,00,00,00,
10637605,108182FE,true,Tx,0,8,0B,F5,00,00,00,00,00,00,
10639385,1081827E,true,Rx,0,8,2A,E8,00,00,00,00,00,00,
10639050,108182FE,true,Tx,0,8,0C,F5,00,00,00,00,00,00,
10640442,108182FE,true,Tx,0,8,0D,F5,00,00,00,00,00,00,
10641687,1081827E,true,Rx,0,8,2C,E8,00,00,00,00,00,00,
10641868,108182FE,true,Tx,0,8,0E,F5,00,00,00,00,00,00,
10643237,108182FE,true,Tx,0,8,0F,F5,00,00,00,00,00,00,
10643985,1081827E,true,Rx,0,8,2E,E8,00,00,00,00,00,00,
10644635,108182FE,true,Tx,0,8,00,F6,00,00,00,00,00,00,
10646322,1081827E,true,Rx,0,8,20,E9,00,00,00,00,00,00,
10646221,108182FE,true,Tx,0,8,01,F6,00,00,00,00,00,00,
10647537,108182FE,true,Tx,0,8,02,F6,00,00,00,00,00,00,
10648632,1081827E,true,Rx,0,8,22,E9,00,00,00,00,00,00,
10648936,108182FE,true,Tx,0,8,03,F6,00,00,00,00,00,00,
10650264,108182FE,true,Tx,0,8,04,F6,00,00,00,00,00,00,
10650975,1081827E,true,Rx,0,8,24,E9,00,00,00,00,00,00,
10651581,108182FE,true,Tx,0,8,05,F6,00,00,00,00,00,00,
10653275,1081827E,true,Rx,0,8,25,E9,00,00,00,00,00,00,
10652709,108182FE,true,Tx,0,8,06,F6,00,00,00,00,00,00,
10653900,108182FE,true,Tx,0,8,07,F6,00,00,00,00,00,00,
10655636,1081827E,true,Rx,0,8,27,E9,00,00,00,00,00,00,
10655235,108182FE,true,Tx,0,8,08,F6,00,00,00,00,00,00,
10656523,108182FE,true,Tx,0,8,09,F6,00,00,00,00,00,00,
10657922,1081827E,true,Rx,0,8,29,E9,00,00,00,00,00,00,
10657807,108182FE,true,Tx,0,8,0A,F6,00,00,00,00,00,00,
10658996,108182FE,true,Tx,0,8,0B,F6,00,00,00,00,00,00,
10660272,1081827E,true,Rx,0,8,2B,E9,00,00,00,00,00,00,
10660204,108182FE,true,Tx,0,8,0C,F6,00,00,00,00,00,00,
10661328,108182FE,true,Tx,0,8,0D,F6,00,00,00,00,00,00,
10662568,1081827E,true,Rx,0,8,2D,E9,00,00,00,00,00,00,
10662814,108182FE,true,Tx,0,8,0E,F6,00,00,00,00,00,00,
10664205,108182FE,true,Tx,0,8,0F,F6,00,00,00,00,00,00,
10664915,1081827E,true,Rx,0,8,2F,E9,00,00,00,00,00,00,
10665465,108182FE,true,Tx,0,8,00,F7,00,00,00,00,00,00,
10667214,1081827E,true,Rx,0,8,22,EA,00,00,00,00,00,00,
10666689,108182FE,true,Tx,0,8,01,F7,00,00,00,00,00,00,
10667863,108182FE,true,Tx,0,8,02,F7,00,00,00,00,00,00,
10669527,1081827E,true,Rx,0,8,24,EA,00,00,00,00,00,00,
10669210,108182FE,true,Tx,0,8,03,F7,00,00,00,00,00,00,
10670461,108182FE,true,Tx,0,8,04,F7,00,00,00,00,00,00,
10671870,1081827E,true,Rx,0,8,26,EA,00,00,00,00,00,00,
10671651,108182FE,true,Tx,0,8,05,F7,00,00,00,00,00,00,
10672920,108182FE,true,Tx,0,8,06,F7,00,00,00,00,00,00,
10674216,1081827E,true,Rx,0,8,28,EA,00,00,00,00,00,00,
10674077,108182FE,true,Tx,0,8,07,F7,00,00,00,00,00,00,
10675261,108182FE,true,Tx,0,8,08,F7,00,00,00,00,00,00,
10676527,1081827E,true,Rx,0,8,29,EA,00,00,00,00,00,00,
10676393,108182FE,true,Tx,0,8,09,F7,00,00,00,00,00,00,
10677563,108182FE,true,Tx,0,8,0A,F7,00,00,00,00,00,00,
10678867,1081827E,true,Rx,0,8,2B,EA,00,00,00,00,00,00,
10679185,108182FE,true,Tx,0,8,0B,F7,00,00,00,00,00,00,
10680481,108182FE,true,Tx,0,8,0C,F7,00,00,00,00,00,00,
10681157,1081827E,true,Rx,0,8,2D,EA,00,00,00,00,00,00,
10681891,108182FE,true,Tx,0,8,0D,F7,00,00,00,00,00,00,
10683575,1081827E,true,Rx,0,8,2F,EA,00,00,00,00,00,00,
10683138,108182FE,true,Tx,0,8,0E,F7,00,00,00,00,00,00,
10684336,108182FE,true,Tx,0,8,0F,F7,00,00,00,00,00,00,
10685865,1081827E,true,Rx,0,8,21,EB,00,00,00,00,00,00,
10685620,108182FE,true,Tx,0,8,00,F8,00,00,00,00,00,00,
10686858,108182FE,true,Tx,0,8,01,F8,00,00,00,00,00,00,
10688150,1081827E,true,Rx,0,8,22,EB,00,00,00,00,00,00,
10688082,108182FE,true,Tx,0,8,02,F8,00,00,00,00,00,00,
10689247,108182FE,true,Tx,0,8,03,F8,00,00,00,00,00,00,
10690517,1081827E,true,Rx,0,8,24,EB,00,00,00,00,00,00,
10690649,108182FE,true,Tx,0,8,04,F8,00,00,00,00,00,00,
10691795,108182FE,true,Tx,0,8,05,F8,00,00,00,00,00,00,
10692759,1081827E,true,Rx,0,8,26,EB,00,00,00,00,00,00,
10693053,108182FE,true,Tx,0,8,06,F8,00,00,00,00,00,00,
10694471,108182FE,true,Tx,0,8,07,F8,00,00,00,00,00,00,
10695083,1081827E,true,Rx,0,8,2A,EB,00,00,00,00,00,00,
10696161,108182FE,true,Tx,0,8,08,F8,00,00,00,00,00,00,
10697526,1081827E,true,Rx,0,8,2B,EB,00,00,00,00,00,00,
10697426,108182FE,true,Tx,0,8,09,F8,00,00,00,00,00,00,
10698591,108182FE,true,Tx,0,8,0A,F8,00,00,00,00,00,00,
10699744,1081827E,true,Rx,0,8,2D,EB,00,00,00,00,00,00,
10699852,108182FE,true,Tx,0,8,0B,F8,00,00,00,00,00,00,
10701016,108182FE,true,Tx,0,8,0C,F8,00,00,00,00,00,00,
10702094,1081827E,true,Rx,0,8,2F,EB,00,00,00,00,00,00,
10702218,108182FE,true,Tx,0,8,0D,F8,00,00,00,00,00,00,
10703351,108182FE,true,Tx,0,8,0E,F8,00,00,00,00,00,00,
10704526,1081827E,true,Rx,0,8,21,EC,00,00,00,00,00,00,
10704593,108182FE,true,Tx,0,8,0F,F8,00,00,00,00,00,00,
10705773,108182FE,true,Tx,0,8,00,F9,00,00,00,00,00,00,
10706747,1081827E,true,Rx,0,8,23,EC,00,00,00,00,00,00,
10707168,108182FE,true,Tx,0,8,01,F9,00,00,00,00,00,00,
10708409,108182FE,true,Tx,0,8,02,F9,00,00,00,00,00,00,
10709097,1081827E,true,Rx,0,8,25,EC,00,00,00,00,00,00,
10709804,108182FE,true,Tx,0,8,03,F9,00,00,00,00,00,00,
10711527,1081827E,true,Rx,0,8,27,EC,00,00,00,00,00,00,
10711032,108182FE,true,Tx,0,8,04,F9,00,00,00,00,00,00,
10712480,108182FE,true,Tx,0,8,05,F9,00,00,00,00,00,00,
10713759,1081827E,true,Rx,0,8,2A,EC,00,00,00,00,00,00,
10715344,108182FE,true,Tx,0,8,06,F9,00,00,00,00,00,00,
10716085,1081827E,true,Rx,0,8,2B,EC,00,00,00,00,00,00,
10716902,108182FE,true,Tx,0,8,07,F9,00,00,00,00,00,00,
10718524,1081827E,true,Rx,0,8,2C,EC,00,00,00,00,00,00,
10718080,108182FE,true,Tx,0,8,08,F9,00,00,00,00,00,00,
10720697,1081827E,true,Rx,0,8,2E,EC,00,00,00,00,00,00,
10723037,1081827E,true,Rx,0,8,20,ED,00,00,00,00,00,00,
10725389,1081827E,true,Rx,0,8,22,ED,00,00,00,00,00,00,
10727698,1081827E,true,Rx,0,8,24,ED,00,00,00,00,00,00,
10729982,1081827E,true,Rx,0,8,26,ED,00,00,00,00,00,00,
10731401,108182FE,true,Tx,0,8,09,F9,00,00,00,00,00,00,
10732331,1081827E,true,Rx,0,8,28,ED,00,00,00,00,00,00,
10734638,1081827E,true,Rx,0,8,2A,ED,00,00,00,00,00,00,
10736983,1081827E,true,Rx,0,8,2C,ED,00,00,00,00,00,00,
10739270,1081827E,true,Rx,0,8,2E,ED,00,00,00,00,00,00,
10741631,1081827E,true,Rx,0,8,20,EE,00,00,00,00,00,00,
10743928,1081827E,true,Rx,0,8,22,EE,00,00,00,00,00,00,
10746218,1081827E,true,Rx,0,8,23,EE,00,00,00,00,00,00,
10747891,108182FE,true,Tx,0,8,0A,F9,00,00,00,00,00,00,
10748570,1081827E,true,Rx,0,8,24,EE,00,00,00,00,00,00,
10749867,108182FE,true,Tx,0,8,0B,F9,00,00,00,00,00,00,
10750913,1081827E,true,Rx,0,8,25,EE,00,00,00,00,00,00,
10751125,108182FE,true,Tx,0,8,0C,F9,00,00,00,00,00,00,
10752353,108182FE,true,Tx,0,8,0D,F9,00,00,00,00,00,00,
10753518,108182FE,true,Tx,0,8,0E,F9,00,00,00,00,00,00,
10754385,1081827E,true,Rx,0,8,27,EE,00,00,00,00,00,00,
10754386,1081827E,true,Rx,0,8,29,EE,00,00,00,00,00,00,
10754705,108182FE,true,Tx,0,8,0F,F9,00,00,00,00,00,00,
10755910,108182FE,true,Tx,0,8,00,FA,00,00,00,00,00,00,
10757161,108182FE,true,Tx,0,8,01,FA,00,00,00,00,00,00,
10757865,1081827E,true,Rx,0,8,2A,EE,00,00,00,00,00,00,
10758332,108182FE,true,Tx,0,8,02,FA,00,00,00,00,00,00,
10759497,108182FE,true,Tx,0,8,03,FA,00,00,00,00,00,00,
10760215,1081827E,true,Rx,0,8,2B,EE,00,00,00,00,00,00,
10760688,108182FE,true,Tx,0,8,04,FA,00,00,00,00,00,00,
10762542,1081827E,true,Rx,0,8,2C,EE,00,00,00,00,00,00,
10762257,108182FE,true,Tx,0,8,05,FA,00,00,00,00,00,00,
10764005,108182FE,true,Tx,0,8,06,FA,00,00,00,00,00,00,
10764884,1081827E,true,Rx,0,8,2D,EE,00,00,00,00,00,00,
10766105,108182FE,true,Tx,0,8,07,FA,00,00,00,00,00,00,
10767199,1081827E,true,Rx,0,8,2E,EE,00,00,00,00,00,00,
10767509,108182FE,true,Tx,0,8,08,FA,00,00,00,00,00,00,
10768826,108182FE,true,Tx,0,8,09,FA,00,00,00,00,00,00,
10769528,1081827E,true,Rx,0,8,2F,EE,00,00,00,00,00,00,
10770069,108182FE,true,Tx,0,8,0A,FA,00,00,00,00,00,00,
10771181,108182FE,true,Tx,0,8,0B,FA,00,00,00,00,00,00,
10771810,1081827E,true,Rx,0,8,20,EF,00,00,00,00,00,00,
10772377,108182FE,true,Tx,0,8,0C,FA,00,00,00,00,00,00,
10773540,108182FE,true,Tx,0,8,0D,FA,00,00,00,00,00,00,
10774156,1081827E,true,Rx,0,8,21,EF,00,00,00,00,00,00,
10774761,108182FE,true,Tx,0,8,0E,FA,00,00,00,00,00,00,
10776529,1081827E,true,Rx,0,8,22,EF,00,00,00,00,00,00,
10776958,108182FE,true,Tx,0,8,0F,FA,00,00,00,00,00,00,
10778753,1081827E,true,Rx,0,8,23,EF,00,00,00,00,00,00,
10779277,108182FE,true,Tx,0,8,00,FB,00,00,00,00,00,00,
10781093,1081827E,true,Rx,0,8,24,EF,00,00,00,00,00,00,
10781377,108182FE,true,Tx,0,8,01,FB,00,00,00,00,00,00,
10782500,108182FE,true,Tx,0,8,02,FB,00,00,00,00,00,00,
10783526,1081827E,true,Rx,0,8,25,EF,00,00,00,00,00,00,
10783660,108182FE,true,Tx,0,8,03,FB,00,00,00,00,00,00,
10784813,108182FE,true,Tx,0,8,04,FB,00,00,00,00,00,00,
10785757,1081827E,true,Rx,0,8,26,EF,00,00,00,00,00,00,
10785917,108182FE,true,Tx,0,8,05,FB,00,00,00,00,00,00,
10787052,108182FE,true,Tx,0,8,06,FB,00,00,00,00,00,00,
10788042,1081827E,true,Rx,0,8,27,EF,00,00,00,00,00,00,
10788237,108182FE,true,Tx,0,8,07,FB,00,00,00,00,00,00,
10789413,108182FE,true,Tx,0,8,08,FB,00,00,00,00,00,00,
10790381,1081827E,true,Rx,0,8,28,EF,00,00,00,00,00,00,
10790542,108182FE,true,Tx,0,8,09,FB,00,00,00,00,00,00,
10791677,108182FE,true,Tx,0,8,0A,FB,00,00,00,00,00,00,
10792693,1081827E,true,Rx,0,8,29,EF,00,00,00,00,00,00,
10792875,108182FE,true,Tx,0,8,0B,FB,00,00,00,00,00,00,
10793971,108182FE,true,Tx,0,8,0C,FB,00,00,00,00,00,00,
10794989,1081827E,true,Rx,0,8,2A,EF,00,00,00,00,00,00,
10795128,108182FE,true,Tx,0,8,0D,FB,00,00,00,00,00,00,
10796620,108182FE,true,Tx,0,8,0E,FB,00,00,00,00,00,00,
10797955,108182FE,true,Tx,0,8,0F,FB,00,00,00,00,00,00,
10799637,1081827E,true,Rx,0,8,2B,EF,00,00,00,00,00,00,
10799638,1001117E,true,Rx,0,8,00,01,00,00,00,00,00,00,
10799638,1081827E,true,Rx,0,8,2C,EF,00,00,00,00,00,00,
10799163,108182FE,true,Tx,0,8,00,FC,00,00,00,00,00,00,
10800312,108182FE,true,Tx,0,8,01,FC,00,00,00,00,00,00,
